HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
144,1895392.1970676938,1895392.1970676938,0.0,0.0,20.0,1.77,0.0,,1895.3921970676938,0.0,25.607905829256875,-0.0,ALL_BUILDINGS
145,1882294.4382434476,1882294.4382434476,0.0,0.0,20.0,2.08,0.0,,1882.2944382434475,0.0,25.430947110599853,-0.0,ALL_BUILDINGS
146,1902761.7235581775,1902761.7235581775,0.0,0.0,20.0,1.6600000000000001,0.0,,1902.7617235581774,0.0,25.70747263166668,-0.0,ALL_BUILDINGS
147,1911949.2569070267,1911949.2569070267,0.0,0.0,20.0,1.56,0.0,,1911.9492569070267,0.0,25.831601816731634,-0.0,ALL_BUILDINGS
148,1930445.719242554,1930445.719242554,0.0,0.0,20.0,1.29,0.0,,1930.4457192425539,0.0,26.081500316047688,-0.0,ALL_BUILDINGS
149,1975285.7960688095,1975285.7960688095,0.0,0.0,20.0,0.56,0.0,,1975.2857960688095,0.0,26.687317131438103,-0.0,ALL_BUILDINGS
150,1969616.3527313028,1969616.3527313028,0.0,0.0,20.0,0.95,0.0,,1969.6163527313029,0.0,26.610719490424394,-0.0,ALL_BUILDINGS
151,1982024.07909495,1982024.07909495,0.0,0.0,20.0,0.85,0.0,,1982.0240790949501,0.0,26.778355449233885,-0.0,ALL_BUILDINGS
152,2009928.766129618,2009928.766129618,0.0,0.0,20.0,0.45,0.0,,2009.928766129618,0.0,27.155364808502203,-0.0,ALL_BUILDINGS
153,2003533.1035879399,2003533.1035879399,0.0,0.0,20.0,0.78,0.0,,2003.5331035879399,0.0,27.068955502641188,-0.0,ALL_BUILDINGS
154,1905787.5174068478,1905787.5174068478,0.0,0.0,20.0,2.03,265864.4723030401,,1905.7875174068479,0.0,25.74835295398486,-0.0,ALL_BUILDINGS
155,1788115.5333589343,1788115.5333589343,0.0,0.0,20.0,2.53,598379.5319301644,,1788.1155333589343,0.0,24.15853260392611,-0.0,ALL_BUILDINGS
156,1619783.2996177862,1619783.2996177862,0.0,0.0,20.0,3.4400000000000004,857982.8019875191,,1619.7832996177863,0.0,21.884261349490938,-0.0,ALL_BUILDINGS
157,1449619.266026033,1449619.266026033,0.0,0.0,20.0,4.13,1010107.4502218072,,1449.619266026033,0.0,19.585241360654038,-0.0,ALL_BUILDINGS
158,1257641.8974111897,1257641.8974111897,0.0,0.0,20.0,5.5,1015169.0613174841,,1257.6418974111898,0.0,16.991509897348944,-0.0,ALL_BUILDINGS
159,1149806.3681048444,1149806.3681048444,0.0,0.0,20.0,6.04,761268.8930295233,,1149.8063681048443,0.0,15.53458605657493,-0.0,ALL_BUILDINGS
