Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
16.0,3.27527447489028,0.0,0.0
16.0,3.708083890381119,0.0,0.0
16.0,4.074141753187222,0.0,0.0
16.0,4.428216185941827,0.0,0.0
16.0,4.759412533168611,0.0,0.0
18.0,9.414911537978703,0.0,0.0
20.0,10.177983551447168,0.0,2.965490780774587
20.0,8.827873277105835,0.0,5.509239025393271
20.0,8.643218492383626,0.0,3.723377238798446
20.0,8.65563218163083,0.0,2.388144490297557
20.0,8.810998387700932,0.0,1.2161756072871843
20.0,8.294591965786644,0.0,2.3674384837793987
20.0,7.549738170067738,0.0,4.000565927899039
20.0,6.791109867988958,0.0,5.392129089347284
