Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,3.2621438063405526,0.0,0.0
18.465247874527574,0.0,0.0,0.0
17.389926032972717,0.0,0.0,0.0
17.521610225325496,0.0,0.0,0.0
17.21735034114491,0.0,0.0,0.0
17.13209701870981,0.0,0.0,0.0
16.9771920613564,0.0,0.0,0.0
16.863387769237807,0.0,0.0,0.0
18.397874452326658,3.5740552510973225,0.0,0.0
20.0,4.268525047686837,0.0,1.0055072103239968
20.0,3.396026041936145,0.0,1.8545418090224557
20.0,3.4443092149507475,0.0,0.8754184994921451
20.0,3.3424620855106895,0.0,0.6297829317342077
20.0,3.3107568595618795,0.0,0.4655172193234125
20.0,3.0219995819519356,0.0,0.6675435637924008
20.0,2.668148089273883,0.0,1.1160906998585178
20.0,2.3474388085520816,0.0,1.569406557733131
20.0,2.510686427064825,0.0,1.0868624002385363
20.0,3.091879353633873,0.0,0.0
20.0,3.2585268773392775,0.0,0.0
20.0,3.3434862806394565,0.0,0.0
20.0,3.3930119884338312,0.0,0.0
20.0,3.429749683622164,0.0,0.0
20.0,3.4704862743903098,0.0,0.0
20.0,3.5378472520065647,0.0,0.0
18.330049480012732,0.0,0.0,0.0
17.154520199998444,0.0,0.0,0.0
17.296414332955827,0.0,0.0,0.0
16.968634795947253,0.0,0.0,0.0
16.871625581151545,0.0,0.0,0.0
16.695437536241815,0.0,0.0,0.0
16.567526406349216,0.0,0.0,0.0
18.247023268281808,3.8777321679112116,0.0,0.0
20.0,5.106038529264818,0.0,0.06991495375653284
20.0,4.5661166092462775,0.0,0.33637554637369993
20.0,4.206782914584846,0.0,0.4117214179718288
20.0,3.938142540698665,0.0,0.42385195942882403
20.0,3.7173632892165105,0.0,0.45092615960135407
20.0,3.5419682337331566,0.0,0.5216596132609234
20.0,3.251354567274506,0.0,0.8961488497162189
20.0,3.386430685742291,0.0,0.4979635764481698
20.0,3.5285911513328188,0.0,0.19171495433959118
20.0,3.6235309849764517,0.0,0.0
20.0,3.630282950108756,0.0,0.0
20.0,3.6442249427134406,0.0,0.0
20.0,3.665420618981807,0.0,0.0
20.0,3.683599288140112,0.0,0.0
20.0,3.686926747642865,0.0,0.0
20.0,3.663973788666303,0.0,0.0
18.315402405408935,0.0,0.0,0.0
17.162721634695167,0.0,0.0,0.0
17.351917252083304,0.0,0.0,0.0
17.05289676723129,0.0,0.0,0.0
16.994412045074746,0.0,0.0,0.0
16.86257391654626,0.0,0.0,0.0
16.778214344898956,0.0,0.0,0.0
18.361753728993225,3.6339219010618153,0.0,0.0
20.0,4.837803643084965,0.0,0.04660997145758338
20.0,4.49471743476573,0.0,0.14759825323854078
20.0,4.235824843864385,0.0,0.22139737299812665
20.0,4.010355895676128,0.0,0.2718915241781321
20.0,3.832938126461829,0.0,0.28742816075160643
20.0,3.7098375749268353,0.0,0.27577566960213173
20.0,3.65900355799734,0.0,0.22916570500423275
20.0,3.6546614911091053,0.0,0.1553665852446469
20.0,3.6874717889977746,0.0,0.05437830003384729
20.0,3.7100249515677084,0.0,0.0
20.0,3.688156236765709,0.0,0.0
20.0,3.6281275356207576,0.0,0.0
20.0,3.5382385903755975,0.0,0.0
20.0,3.4410403065085444,0.0,0.0
20.0,3.348995208658905,0.0,0.0
20.0,3.283019323418848,0.0,0.0
18.502856167215327,0.0,0.0,0.0
17.4885850827341,0.0,0.0,0.0
17.674365609684692,0.0,0.0,0.0
17.425278188456687,0.0,0.0,0.0
17.389230139253126,0.0,0.0,0.0
17.28523291134695,0.0,0.0,0.0
17.221581400880375,0.0,0.0,0.0
18.588937134495783,3.1294444114834508,0.0,0.0
20.0,4.169047466909792,0.0,0.04660997145758338
20.0,3.886731312441512,0.0,0.14759825323854078
20.0,3.684715653431663,0.0,0.22528153214149527
20.0,3.537979036760072,0.0,0.27577566960213173
20.0,3.42789055759468,0.0,0.29131233361434394
20.0,3.2610636846739522,0.0,0.4350264002707783
20.0,3.1815598919735364,0.0,0.40395309968509163
20.0,3.182678666149974,0.0,0.2718915241781321
20.0,3.2252933293609627,0.0,0.11652493893348519
20.0,3.273923836917901,0.0,0.0
20.0,3.2879607662235744,0.0,0.0
20.0,3.3120437183438076,0.0,0.0
20.0,3.3401630365231947,0.0,0.0
20.0,3.362082472341159,0.0,0.0
20.0,3.358733875578198,0.0,0.0
20.0,3.341237047641528,0.0,0.0
18.460237434955964,0.0,0.0,0.0
17.403627703684112,0.0,0.0,0.0
17.559150537292822,0.0,0.0,0.0
17.25963775128574,0.0,0.0,0.0
17.179920837055974,0.0,0.0,0.0
17.02975022651253,0.0,0.0,0.0
16.927819470384854,0.0,0.0,0.0
18.434112598207232,3.469955141445575,0.0,0.0
20.0,4.116431835964912,0.0,0.9866550316855717
20.0,3.2443250509286896,0.0,1.8068236178497359
